2024-05-21 08:55:34,045: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-21 08:55:38,224: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-05-21 08:55:38,278: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-21 08:55:38,280: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-05-21 08:55:38,280: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-21 08:55:38,283: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 08:55:38[0m
2024-05-21 08:55:38,284: root: INFO: [32mNew market order of | 10 SPY buy | with status unprocessed was submitted.[0m
2024-05-21 08:55:38,289: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 08:55:38[0m
2024-05-21 08:55:38,289: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 08:55:38,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 08:55:39,956: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 08:55:39,957: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-05-21 08:55:39,957: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-05-21 08:55:39,966: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 08:55:39,967: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-05-21 08:55:39,968: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-05-21 08:55:39,970: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-05-21 08:55:39,974: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-21 08:55:39,979: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-21 08:55:39,979: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-21 08:55:39,981: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-05-21 08:55:39,982: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 08:55:39,983: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 08:55:39,985: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-21 08:55:39,987: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-05-21 08:55:39,987: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-21 08:55:39,996: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 08:55:39[0m
2024-05-21 08:55:39,997: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 08:55:39[0m
2024-05-21 08:55:39,999: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 08:55:40,001: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-05-21 08:55:40,001: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-05-21 08:55:40,005: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 08:55:40[0m
2024-05-21 08:55:40,005: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 08:55:40[0m
2024-05-21 08:55:40,006: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 08:55:40,008: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-05-21 08:55:40,010: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-05-21 08:55:40,014: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 08:55:40[0m
2024-05-21 08:55:40,014: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 08:55:40[0m
2024-05-21 08:55:40,017: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 08:55:40,019: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-05-21 08:55:40,020: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-05-21 08:55:40,022: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 08:55:40[0m
2024-05-21 08:55:40,022: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 08:55:40[0m
2024-05-21 08:55:40,024: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 08:55:40,029: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-05-21 08:55:40,030: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-05-21 08:55:40,033: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 08:55:40[0m
2024-05-21 08:55:40,033: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 08:55:40[0m
2024-05-21 08:55:40,036: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 08:55:40,037: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-05-21 08:55:40,038: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
