2024-05-21 09:22:10,352: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-21 09:22:13,321: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-05-21 09:22:13,323: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-21 09:22:13,327: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-05-21 09:22:13,327: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-21 09:22:13,330: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 09:22:13[0m
2024-05-21 09:22:13,330: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,341: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,885: root: INFO: [32mNew market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-05-21 09:22:13,912: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 09:22:13[0m
2024-05-21 09:22:13,913: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,913: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,920: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,924: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-05-21 09:22:13,925: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-05-21 09:22:13,925: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-05-21 09:22:13,926: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-05-21 09:22:13,942: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 09:22:13,946: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-05-21 09:22:13,947: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-05-21 09:22:13,951: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-05-21 09:22:13,951: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,951: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,953: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,953: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,953: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,955: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,957: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,958: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,960: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,960: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,960: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,962: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,964: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-21 09:22:13,965: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,965: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,966: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,966: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,966: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,968: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,969: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-21 09:22:13,970: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-21 09:22:13,970: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,970: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,971: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,971: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,971: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,972: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,978: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-05-21 09:22:13,979: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,981: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,983: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-21 09:22:13,983: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,983: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,984: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,984: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,984: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,985: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,987: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-05-21 09:22:13,987: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-21 09:22:13,995: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 09:22:13[0m
2024-05-21 09:22:13,996: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,997: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:13,998: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 09:22:13[0m
2024-05-21 09:22:13,998: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:13,998: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,000: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,000: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:14,001: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,002: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,003: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 09:22:14,005: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-05-21 09:22:14,005: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-05-21 09:22:14,010: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 09:22:14[0m
2024-05-21 09:22:14,011: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,012: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,013: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 09:22:14[0m
2024-05-21 09:22:14,013: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:14,013: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,014: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,014: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:14,015: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,016: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,017: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 09:22:14,019: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-05-21 09:22:14,019: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-05-21 09:22:14,021: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 09:22:14[0m
2024-05-21 09:22:14,022: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,026: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,027: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 09:22:14[0m
2024-05-21 09:22:14,027: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:14,027: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,028: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,029: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:22:14,029: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,030: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,032: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 09:22:14,033: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-05-21 09:22:14,034: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-05-21 09:22:14,036: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 09:22:14[0m
2024-05-21 09:22:14,036: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,038: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:22:14,038: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 09:22:14[0m
