2024-05-21 09:06:05,620: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-21 09:06:08,871: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-05-21 09:06:08,873: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-21 09:06:08,875: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-05-21 09:06:08,875: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-21 09:06:08,879: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 09:06:08[0m
2024-05-21 09:06:09,182: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,209: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,211: root: INFO: [32mNew market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-05-21 09:06:09,218: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 09:06:09[0m
2024-05-21 09:06:09,218: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,218: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,222: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,224: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-05-21 09:06:09,224: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-05-21 09:06:09,225: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-05-21 09:06:09,225: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-05-21 09:06:09,232: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 09:06:09,234: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-05-21 09:06:09,235: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-05-21 09:06:09,239: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-05-21 09:06:09,240: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,240: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,242: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,242: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,242: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,244: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,247: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,247: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,248: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,248: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,248: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,249: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,251: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-21 09:06:09,255: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,256: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,257: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,258: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,259: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,261: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-21 09:06:09,261: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-21 09:06:09,261: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,261: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,262: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,262: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,262: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,265: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-05-21 09:06:09,267: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,269: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,272: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-21 09:06:09,272: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,272: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,273: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,274: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,274: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,275: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,277: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-05-21 09:06:09,277: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-21 09:06:09,280: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 09:06:09[0m
2024-05-21 09:06:09,281: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,283: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,283: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 09:06:09[0m
2024-05-21 09:06:09,283: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,284: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,285: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,285: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,285: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,287: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,290: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 09:06:09,292: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-05-21 09:06:09,292: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-05-21 09:06:09,295: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 09:06:09[0m
2024-05-21 09:06:09,295: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,296: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,297: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 09:06:09[0m
2024-05-21 09:06:09,297: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,297: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,299: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,300: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,300: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,301: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,305: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 09:06:09,308: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-05-21 09:06:09,309: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-05-21 09:06:09,312: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 09:06:09[0m
2024-05-21 09:06:09,312: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,315: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,315: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 09:06:09[0m
2024-05-21 09:06:09,315: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,316: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,316: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,317: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,317: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,318: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,320: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 09:06:09,324: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-05-21 09:06:09,325: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-05-21 09:06:09,327: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 09:06:09[0m
2024-05-21 09:06:09,327: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,329: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,332: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 09:06:09[0m
2024-05-21 09:06:09,332: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,332: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,333: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,334: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,334: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,335: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,341: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 09:06:09,343: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-05-21 09:06:09,343: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-05-21 09:06:09,347: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-21 09:06:09[0m
2024-05-21 09:06:09,347: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,348: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,349: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-21 09:06:09[0m
2024-05-21 09:06:09,349: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,349: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,350: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,351: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,351: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,353: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,357: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-21 09:06:09,359: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-05-21 09:06:09,359: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-05-21 09:06:09,363: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-05-21 09:06:09,363: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,363: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,365: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,365: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,365: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,367: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,369: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,369: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,373: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,374: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,374: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,376: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,378: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-05-21 09:06:09,379: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,380: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,381: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,381: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,381: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,383: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,385: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-05-21 09:06:09,385: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-21 09:06:09,385: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,389: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-21 09:06:09,390: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,392: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,394: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-05-21 09:06:09,395: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-21 09:06:09,398: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-21 09:06:09,398: root: INFO: Getting historical prices for SPY, 1 bars, 
